source,query_used,published_raw,published_iso,title,url,snippet,tags
startribune.com,Sitemap-only URL filter: Somali + (Fraud/FeedingOurFuture OR ICE/Immigration) + Minnesota anchors,,,,https://www.startribune.com/minnesota-immigrant-communities-advocates-brace-for-trumps-crackdown/601207867/,,Politics;Fraud/SocialPrograms;Minnesota
startribune.com,Sitemap-only URL filter: Somali + (Fraud/FeedingOurFuture OR ICE/Immigration) + Minnesota anchors,,,,https://www.startribune.com/for-the-first-time-minnesota-teachers-can-become-licensed-to-teach-karen-somali-and-other-heritage-languages/601204580/,,Somali;ICE/Immigration;Minnesota
startribune.com,Sitemap-only URL filter: Somali + (Fraud/FeedingOurFuture OR ICE/Immigration) + Minnesota anchors,,,,https://www.startribune.com/former-minneapolis-police-union-head-bob-kroll-seeking-donald-trumps-nomination-to-be-us-marshal/601200403/,,Politics;ICE/Immigration;Minnesota
startribune.com,Sitemap-only URL filter: Somali + (Fraud/FeedingOurFuture OR ICE/Immigration) + Minnesota anchors,,,,https://www.startribune.com/heres-what-would-happen-in-minnesota-if-gov-tim-walz-were-to-become-vice-president/600385291/,,Politics;ICE/Immigration;Minnesota
startribune.com,Sitemap-only URL filter: Somali + (Fraud/FeedingOurFuture OR ICE/Immigration) + Minnesota anchors,,,,https://www.startribune.com/trump-tariffs-could-hit-minnesota-economy-3m-cargill-target-polaris-higher-prices/601187394/,,Politics;ICE/Immigration;Minnesota
startribune.com,Sitemap-only URL filter: Somali + (Fraud/FeedingOurFuture OR ICE/Immigration) + Minnesota anchors,,,,https://www.startribune.com/could-trump-use-drivers-license-for-all-data-for-deportations-minnesota-officials-say-protections-are-in-place/601185817/,,Politics;ICE/Immigration;Minnesota
startribune.com,Sitemap-only URL filter: Somali + (Fraud/FeedingOurFuture OR ICE/Immigration) + Minnesota anchors,,,,https://www.startribune.com/will-trumps-election-mean-vindication-for-the-14-minnesotans-charged-in-the-jan-6-insurrection/601181708/,,Politics;Fraud/SocialPrograms;Minnesota
startribune.com,Sitemap-only URL filter: Somali + (Fraud/FeedingOurFuture OR ICE/Immigration) + Minnesota anchors,,,,https://www.startribune.com/what-could-trumps-return-mean-for-minnesotans-on-medicaid-and-safety-net-programs/601179420/,,Politics;Fraud/SocialPrograms;Minnesota
startribune.com,Sitemap-only URL filter: Somali + (Fraud/FeedingOurFuture OR ICE/Immigration) + Minnesota anchors,,,,https://www.startribune.com/keith-ellison-shuts-down-nonprofit-run-by-minneapolis-council-member-jamal-osman-wife-ilo-amba-feeding-our-future-related/601179078/,,FeedingOurFuture;Fraud/SocialPrograms;Minnesota
startribune.com,Sitemap-only URL filter: Somali + (Fraud/FeedingOurFuture OR ICE/Immigration) + Minnesota anchors,,,,https://www.startribune.com/judge-rejects-delay-until-trumps-in-office-sentences-minnesotan-for-role-in-jan-6-insurrection/601178144/,,Politics;ICE/Immigration;Minnesota
startribune.com,Sitemap-only URL filter: Somali + (Fraud/FeedingOurFuture OR ICE/Immigration) + Minnesota anchors,,,,https://www.startribune.com/minneapolis-mayor-jacob-frey-rebuffs-calls-for-police-chiefs-firing-davis-maturi-shooting/601172650/,,Politics;ICE/Immigration;Minnesota
